sales_id,date,buyer_id,product_id,quantity,unit_price,delivery_type,delivery_cost,total,avg_total
828,2021-06-24 00:00:00.000000,1200,10,2,90000,mail,1705.65955820786,181705.659558208,87171.8613002108
832,2020-05-10 00:00:00.000000,545,10,2,90000,rider,2798.79778210931,182798.797782109,87171.8613002108
835,2020-06-03 00:00:00.000000,408,7,4,30000,pickup,5349.16650342582,125349.166503426,87171.8613002108
837,2020-09-10 00:00:00.000000,1561,5,4,25000,pickup,7189.51482047909,107189.514820479,87171.8613002108
838,2021-03-04 00:00:00.000000,1575,8,4,75000,pickup,8592.65970931792,308592.659709318,87171.8613002108
842,2021-05-24 00:00:00.000000,978,7,3,30000,mail,2892.77418683536,92892.7741868354,87171.8613002108
843,2021-11-25 00:00:00.000000,701,9,1,80000,mail,7362.43301961734,87362.4330196173,87171.8613002108
846,2022-04-22 00:00:00.000000,573,10,1,90000,rider,1863.37668508965,91863.3766850897,87171.8613002108
859,2020-10-23 00:00:00.000000,1315,8,2,75000,pickup,4645.30764821227,154645.307648212,87171.8613002108
860,2022-05-03 00:00:00.000000,72,6,4,25000,mail,6273.21278713595,106273.212787136,87171.8613002108
865,2022-04-27 00:00:00.000000,220,6,4,25000,rider,8947.27633512897,108947.276335129,87171.8613002108
869,2020-12-11 00:00:00.000000,837,9,4,80000,rider,5829.74981307127,325829.749813071,87171.8613002108
870,2020-07-16 00:00:00.000000,139,7,4,30000,mail,3243.32882460063,123243.328824601,87171.8613002108
871,2023-01-05 00:00:00.000000,874,4,4,50000,rider,2453.99501453183,202453.995014532,87171.8613002108
874,2022-10-24 00:00:00.000000,1893,9,4,80000,pickup,1531.28306998707,321531.283069987,87171.8613002108
878,2020-03-30 00:00:00.000000,1434,1,4,34000,mail,7146.23056523478,143146.230565235,87171.8613002108
879,2021-02-10 00:00:00.000000,1534,4,2,50000,rider,3353.10252202376,103353.102522024,87171.8613002108
880,2022-02-17 00:00:00.000000,298,9,2,80000,pickup,3578.25655759439,163578.256557594,87171.8613002108
883,2020-07-24 00:00:00.000000,1041,10,1,90000,rider,3684.12674077904,93684.126740779,87171.8613002108
884,2022-06-02 00:00:00.000000,239,9,2,80000,mail,4172.99222668,164172.99222668,87171.8613002108
888,2022-12-02 00:00:00.000000,1050,10,1,90000,rider,4001.7105688797,94001.7105688797,87171.8613002108
892,2022-12-28 00:00:00.000000,899,4,3,50000,mail,3553.19411709024,153553.19411709,87171.8613002108
894,2021-05-24 00:00:00.000000,1151,4,2,50000,mail,3051.55876935576,103051.558769356,87171.8613002108
896,2021-06-04 00:00:00.000000,107,8,3,75000,pickup,4765.11748921531,229765.117489215,87171.8613002108
897,2020-04-09 00:00:00.000000,536,7,3,30000,pickup,2452.43850835962,92452.4385083596,87171.8613002108
899,2021-10-29 00:00:00.000000,470,8,2,75000,pickup,2838.24452369192,152838.244523692,87171.8613002108
901,2022-07-22 00:00:00.000000,101,9,4,80000,mail,1894.03468946425,321894.034689464,87171.8613002108
911,2022-06-24 00:00:00.000000,371,5,4,25000,pickup,6335.75843645387,106335.758436454,87171.8613002108
915,2020-10-14 00:00:00.000000,667,10,3,90000,pickup,6832.39750162583,276832.397501626,87171.8613002108
919,2021-09-14 00:00:00.000000,1354,10,1,90000,pickup,3104.2990878922,93104.2990878922,87171.8613002108
924,2020-05-28 00:00:00.000000,238,5,4,25000,mail,4436.68748538673,104436.687485387,87171.8613002108
925,2022-04-28 00:00:00.000000,377,10,2,90000,pickup,6189.63558752541,186189.635587525,87171.8613002108
926,2020-07-13 00:00:00.000000,928,10,2,90000,mail,8453.21453231682,188453.214532317,87171.8613002108
929,2021-05-21 00:00:00.000000,161,10,1,90000,rider,8636.83691962781,98636.8369196278,87171.8613002108
938,2021-03-05 00:00:00.000000,1432,8,4,75000,rider,8371.25597396676,308371.255973967,87171.8613002108
947,2022-05-03 00:00:00.000000,618,7,4,30000,pickup,3836.09549198016,123836.09549198,87171.8613002108
958,2021-07-31 00:00:00.000000,6,10,1,90000,pickup,3735.30562772599,93735.305627726,87171.8613002108
964,2021-09-15 00:00:00.000000,1941,10,1,90000,mail,6479.55014388331,96479.5501438833,87171.8613002108
965,2021-12-24 00:00:00.000000,1506,10,1,90000,mail,6646.76219781907,96646.7621978191,87171.8613002108
969,2022-11-06 00:00:00.000000,1808,10,3,90000,mail,7533.39780249532,277533.397802495,87171.8613002108
971,2022-07-02 00:00:00.000000,1360,10,3,90000,rider,2701.91160920686,272701.911609207,87171.8613002108
972,2022-09-20 00:00:00.000000,603,4,4,50000,mail,3702.74896819689,203702.748968197,87171.8613002108
973,2022-02-03 00:00:00.000000,91,8,2,75000,mail,8991.9477483425,158991.947748343,87171.8613002108
974,2020-09-04 00:00:00.000000,1553,10,4,90000,mail,8689.42197186289,368689.421971863,87171.8613002108
978,2020-06-10 00:00:00.000000,1216,9,1,80000,mail,7412.87244805565,87412.8724480557,87171.8613002108
979,2022-12-17 00:00:00.000000,942,10,1,90000,rider,4184.79821602666,94184.7982160266,87171.8613002108
982,2022-11-01 00:00:00.000000,1913,1,3,34000,pickup,1955.73516582867,103955.735165829,87171.8613002108
983,2023-01-04 00:00:00.000000,1951,8,2,75000,rider,5336.2750716778,155336.275071678,87171.8613002108
996,2020-05-03 00:00:00.000000,787,10,1,90000,pickup,3893.11600557354,93893.1160055735,87171.8613002108
999,2021-08-01 00:00:00.000000,544,4,2,50000,pickup,1820.50326174875,101820.503261749,87171.8613002108
1000,2021-07-20 00:00:00.000000,309,1,3,34000,mail,4535.13735275662,106535.137352757,87171.8613002108
1003,2023-02-11 00:00:00.000000,1164,10,2,90000,rider,6157.34492131343,186157.344921313,87171.8613002108
1007,2021-06-27 00:00:00.000000,588,7,3,30000,mail,6171.55916210051,96171.5591621005,87171.8613002108
1020,2021-01-10 00:00:00.000000,1231,10,1,90000,pickup,4782.88766556703,94782.887665567,87171.8613002108
1022,2022-01-23 00:00:00.000000,1889,9,4,80000,pickup,1807.25451856123,321807.254518561,87171.8613002108
1023,2022-05-15 00:00:00.000000,11,4,4,50000,pickup,3160.03940567184,203160.039405672,87171.8613002108
1025,2021-05-07 00:00:00.000000,274,10,1,90000,mail,1827.24109420222,91827.2410942022,87171.8613002108
1029,2021-06-09 00:00:00.000000,1846,8,2,75000,mail,1658.39809665445,151658.398096654,87171.8613002108
1031,2021-03-01 00:00:00.000000,423,6,4,25000,pickup,3293.54313987388,103293.543139874,87171.8613002108
1032,2022-11-15 00:00:00.000000,856,9,1,80000,mail,8906.90609734627,88906.9060973463,87171.8613002108
1034,2020-02-22 00:00:00.000000,1290,1,3,34000,mail,4797.32461461068,106797.324614611,87171.8613002108
1035,2022-04-16 00:00:00.000000,218,4,4,50000,mail,4592.19319436488,204592.193194365,87171.8613002108
1036,2022-01-16 00:00:00.000000,1529,1,3,34000,rider,1622.85827234874,103622.858272349,87171.8613002108
1042,2022-06-30 00:00:00.000000,927,5,4,25000,pickup,2401.99399112512,102401.993991125,87171.8613002108
1044,2020-03-06 00:00:00.000000,922,1,3,34000,mail,2332.6323031481,104332.632303148,87171.8613002108
1045,2020-05-10 00:00:00.000000,1651,10,1,90000,pickup,3026.13719083026,93026.1371908303,87171.8613002108
1048,2020-05-06 00:00:00.000000,1636,8,4,75000,rider,2902.88783905286,302902.887839053,87171.8613002108
1052,2022-05-06 00:00:00.000000,1055,9,2,80000,rider,5057.16277613388,165057.162776134,87171.8613002108
1054,2020-02-11 00:00:00.000000,1104,9,3,80000,mail,6248.87683694407,246248.876836944,87171.8613002108
1055,2022-09-15 00:00:00.000000,1793,10,1,90000,mail,3485.72844199178,93485.7284419918,87171.8613002108
1056,2023-03-25 00:00:00.000000,1580,8,2,75000,rider,8851.34737026393,158851.347370264,87171.8613002108
1057,2022-08-08 00:00:00.000000,1925,1,3,34000,pickup,5988.51769122675,107988.517691227,87171.8613002108
1059,2022-05-05 00:00:00.000000,775,10,4,90000,mail,6496.83024931242,366496.830249312,87171.8613002108
1063,2020-11-04 00:00:00.000000,938,10,2,90000,pickup,3417.55709368962,183417.55709369,87171.8613002108
1064,2022-07-25 00:00:00.000000,1986,10,4,90000,rider,3148.9618672179,363148.961867218,87171.8613002108
1067,2021-12-02 00:00:00.000000,306,8,2,75000,rider,3903.99562078635,153903.995620786,87171.8613002108
1068,2020-07-18 00:00:00.000000,1933,1,4,34000,rider,6729.30164188706,142729.301641887,87171.8613002108
1069,2023-03-19 00:00:00.000000,343,10,1,90000,rider,3993.69607684386,93993.6960768439,87171.8613002108
1072,2023-02-15 00:00:00.000000,810,8,2,75000,pickup,7994.47530949028,157994.47530949,87171.8613002108
1083,2023-01-02 00:00:00.000000,1499,10,1,90000,rider,7027.24358671936,97027.2435867194,87171.8613002108
1085,2021-04-16 00:00:00.000000,905,1,4,34000,pickup,4714.59534970087,140714.595349701,87171.8613002108
1089,2021-09-02 00:00:00.000000,411,1,4,34000,pickup,2751.46338099779,138751.463380998,87171.8613002108
1090,2020-02-24 00:00:00.000000,142,4,2,50000,pickup,8463.6415617482,108463.641561748,87171.8613002108
1091,2023-02-07 00:00:00.000000,514,10,1,90000,mail,2242.65159424191,92242.6515942419,87171.8613002108
1094,2020-09-18 00:00:00.000000,253,10,1,90000,mail,8643.9198993206,98643.9198993206,87171.8613002108
1097,2020-10-19 00:00:00.000000,1947,6,4,25000,pickup,1519.78596674148,101519.785966741,87171.8613002108
1098,2022-04-09 00:00:00.000000,1039,10,1,90000,pickup,3577.61660255742,93577.6166025574,87171.8613002108
1101,2020-04-14 00:00:00.000000,328,10,1,90000,pickup,7045.20838406121,97045.2083840612,87171.8613002108
1104,2021-07-08 00:00:00.000000,852,10,2,90000,mail,7990.54591268577,187990.545912686,87171.8613002108
1106,2023-01-17 00:00:00.000000,634,9,3,80000,pickup,8211.86193914018,248211.86193914,87171.8613002108
1107,2021-11-29 00:00:00.000000,206,10,2,90000,rider,6466.98380682744,186466.983806827,87171.8613002108
1108,2020-05-21 00:00:00.000000,1323,9,2,80000,mail,7294.83895304704,167294.838953047,87171.8613002108
1111,2022-06-19 00:00:00.000000,1700,10,4,90000,rider,3916.76126112594,363916.761261126,87171.8613002108
1112,2020-05-17 00:00:00.000000,1617,8,3,75000,mail,2947.3891041271,227947.389104127,87171.8613002108
1121,2020-10-29 00:00:00.000000,1196,4,2,50000,pickup,7485.60433758851,107485.604337589,87171.8613002108
1122,2021-08-22 00:00:00.000000,786,8,3,75000,pickup,4171.17019119974,229171.1701912,87171.8613002108
1123,2021-06-19 00:00:00.000000,1363,9,2,80000,mail,6097.27751925227,166097.277519252,87171.8613002108
1126,2021-03-27 00:00:00.000000,1607,8,4,75000,rider,7563.575380529,307563.575380529,87171.8613002108
1135,2020-01-30 00:00:00.000000,2,9,4,80000,rider,3227.71464961653,323227.714649617,87171.8613002108
1138,2021-05-12 00:00:00.000000,650,7,4,30000,mail,4902.33561552016,124902.33561552,87171.8613002108
1139,2020-09-09 00:00:00.000000,246,10,1,90000,mail,7787.26529746553,97787.2652974655,87171.8613002108
1143,2020-12-01 00:00:00.000000,1772,4,3,50000,mail,3232.95273633156,153232.952736332,87171.8613002108
1144,2022-01-29 00:00:00.000000,170,9,1,80000,mail,7493.38051181913,87493.3805118191,87171.8613002108
1145,2021-08-01 00:00:00.000000,902,10,1,90000,rider,6228.90465805699,96228.904658057,87171.8613002108
1151,2022-02-13 00:00:00.000000,374,10,1,90000,mail,3143.90635248944,93143.9063524894,87171.8613002108
1152,2021-10-17 00:00:00.000000,1966,10,2,90000,mail,6391.2893131416,186391.289313142,87171.8613002108
1158,2021-12-11 00:00:00.000000,218,8,2,75000,mail,5386.40686138786,155386.406861388,87171.8613002108
1159,2022-10-22 00:00:00.000000,1947,1,3,34000,pickup,4275.48302741357,106275.483027414,87171.8613002108
1165,2022-09-24 00:00:00.000000,110,10,1,90000,pickup,2762.11920729602,92762.119207296,87171.8613002108
1167,2020-09-16 00:00:00.000000,643,9,2,80000,mail,3663.83090884768,163663.830908848,87171.8613002108
1168,2021-05-25 00:00:00.000000,1031,4,2,50000,rider,6575.44292934342,106575.442929343,87171.8613002108
1169,2020-10-21 00:00:00.000000,1935,8,2,75000,rider,1923.03263457726,151923.032634577,87171.8613002108
1170,2021-03-14 00:00:00.000000,810,6,4,25000,pickup,1608.26023275638,101608.260232756,87171.8613002108
1173,2022-12-09 00:00:00.000000,157,9,1,80000,pickup,7721.07354229161,87721.0735422916,87171.8613002108
1175,2020-05-31 00:00:00.000000,1811,9,4,80000,rider,3245.90945311846,323245.909453118,87171.8613002108
1178,2022-08-16 00:00:00.000000,15,8,3,75000,pickup,2500.39168839542,227500.391688395,87171.8613002108
1181,2022-11-22 00:00:00.000000,997,4,2,50000,rider,6996.57659520296,106996.576595203,87171.8613002108
1184,2021-09-08 00:00:00.000000,1343,10,1,90000,mail,2165.25742215828,92165.2574221583,87171.8613002108
1186,2020-04-30 00:00:00.000000,1523,10,2,90000,mail,8728.20240781852,188728.202407819,87171.8613002108
1189,2020-04-19 00:00:00.000000,1784,9,2,80000,mail,3418.63943388642,163418.639433886,87171.8613002108
1195,2021-05-15 00:00:00.000000,1662,10,1,90000,mail,2349.64828432544,92349.6482843254,87171.8613002108
1200,2021-01-15 00:00:00.000000,1840,10,1,90000,pickup,5518.94319197113,95518.9431919711,87171.8613002108
1202,2020-03-06 00:00:00.000000,1163,9,2,80000,rider,2572.5000675017,162572.500067502,87171.8613002108
1204,2023-01-13 00:00:00.000000,189,9,2,80000,pickup,2036.67150335805,162036.671503358,87171.8613002108
1208,2020-10-23 00:00:00.000000,1809,10,2,90000,mail,5045.86645829074,185045.866458291,87171.8613002108
1210,2020-06-14 00:00:00.000000,1127,10,2,90000,pickup,3944.11931467029,183944.11931467,87171.8613002108
1211,2022-06-19 00:00:00.000000,478,10,2,90000,rider,3650.74471790571,183650.744717906,87171.8613002108
1213,2023-02-21 00:00:00.000000,557,9,2,80000,pickup,6467.98650023326,166467.986500233,87171.8613002108
1214,2021-12-19 00:00:00.000000,1825,8,2,75000,pickup,8496.99365260168,158496.993652602,87171.8613002108
1217,2020-03-15 00:00:00.000000,390,6,4,25000,pickup,5477.06456701731,105477.064567017,87171.8613002108
1220,2023-04-02 00:00:00.000000,1856,6,4,25000,pickup,5762.40761085709,105762.407610857,87171.8613002108
1221,2022-08-10 00:00:00.000000,1866,4,2,50000,pickup,8002.77247499478,108002.772474995,87171.8613002108
1222,2021-04-26 00:00:00.000000,429,4,2,50000,pickup,4568.47589569663,104568.475895697,87171.8613002108
1225,2021-09-10 00:00:00.000000,1833,8,2,75000,pickup,3297.6865787514,153297.686578751,87171.8613002108
1227,2020-04-14 00:00:00.000000,291,5,4,25000,rider,5526.25011825265,105526.250118253,87171.8613002108
1230,2020-06-26 00:00:00.000000,725,9,1,80000,pickup,7632.96951449199,87632.969514492,87171.8613002108
1231,2021-06-04 00:00:00.000000,1885,9,2,80000,mail,8481.18900309116,168481.189003091,87171.8613002108
1233,2022-11-06 00:00:00.000000,216,7,3,30000,mail,1671.68745052743,91671.6874505274,87171.8613002108
1234,2022-03-01 00:00:00.000000,61,1,4,34000,mail,4592.9518352772,140592.951835277,87171.8613002108
1235,2023-03-19 00:00:00.000000,405,9,2,80000,pickup,7476.62322614508,167476.623226145,87171.8613002108
1237,2022-06-22 00:00:00.000000,1877,10,1,90000,mail,6799.67442153141,96799.6744215314,87171.8613002108
1238,2022-11-26 00:00:00.000000,1693,8,2,75000,rider,4915.35130676269,154915.351306763,87171.8613002108
1241,2021-09-26 00:00:00.000000,646,9,2,80000,rider,2165.75400536586,162165.754005366,87171.8613002108
1244,2022-11-19 00:00:00.000000,1092,9,1,80000,mail,8914.57268269112,88914.5726826911,87171.8613002108
1245,2020-05-09 00:00:00.000000,804,5,4,25000,mail,8357.00376452825,108357.003764528,87171.8613002108
1249,2020-10-22 00:00:00.000000,1029,5,4,25000,mail,6782.87891220194,106782.878912202,87171.8613002108
1250,2020-07-22 00:00:00.000000,778,9,3,80000,mail,5381.80401867134,245381.804018671,87171.8613002108
1252,2022-11-16 00:00:00.000000,572,6,4,25000,mail,2709.76384854599,102709.763848546,87171.8613002108
1253,2020-06-30 00:00:00.000000,1690,1,4,34000,pickup,4948.67550115772,140948.675501158,87171.8613002108
1255,2020-03-18 00:00:00.000000,1267,7,4,30000,rider,3960.1763688926,123960.176368893,87171.8613002108
1257,2020-05-15 00:00:00.000000,513,9,2,80000,pickup,8513.52951183027,168513.52951183,87171.8613002108
1258,2021-09-08 00:00:00.000000,1450,10,2,90000,mail,1547.68213933184,181547.682139332,87171.8613002108
1261,2021-05-13 00:00:00.000000,1897,4,2,50000,mail,3653.38955827522,103653.389558275,87171.8613002108
1270,2020-02-20 00:00:00.000000,501,6,4,25000,rider,6567.9068381043,106567.906838104,87171.8613002108
1273,2020-10-31 00:00:00.000000,1174,1,3,34000,rider,7574.95505768927,109574.955057689,87171.8613002108
1275,2020-05-14 00:00:00.000000,854,5,4,25000,mail,5464.13202511872,105464.132025119,87171.8613002108
1276,2022-08-23 00:00:00.000000,740,10,4,90000,mail,7733.40546062064,367733.405460621,87171.8613002108
1280,2022-08-30 00:00:00.000000,1762,4,4,50000,rider,6883.51630159415,206883.516301594,87171.8613002108
1284,2020-05-25 00:00:00.000000,541,6,4,25000,pickup,6153.85205817174,106153.852058172,87171.8613002108
1286,2020-05-16 00:00:00.000000,356,4,2,50000,mail,1552.75747820324,101552.757478203,87171.8613002108
1292,2022-05-03 00:00:00.000000,1751,4,3,50000,rider,4998.16832763961,154998.16832764,87171.8613002108
1297,2020-06-04 00:00:00.000000,1402,9,3,80000,pickup,6385.03148735354,246385.031487354,87171.8613002108
1298,2021-07-12 00:00:00.000000,496,6,4,25000,mail,5399.26995354097,105399.269953541,87171.8613002108
1301,2020-09-07 00:00:00.000000,88,6,4,25000,rider,5387.4917655657,105387.491765566,87171.8613002108
1305,2022-10-10 00:00:00.000000,858,8,4,75000,rider,8434.83753386119,308434.837533861,87171.8613002108
1310,2020-01-15 00:00:00.000000,1989,6,4,25000,rider,5063.27533252582,105063.275332526,87171.8613002108
1313,2022-12-09 00:00:00.000000,396,5,4,25000,mail,7356.66960035515,107356.669600355,87171.8613002108
1317,2020-12-26 00:00:00.000000,728,8,3,75000,mail,7927.94803613554,232927.948036136,87171.8613002108
1318,2021-03-31 00:00:00.000000,416,10,1,90000,pickup,1625.46971768501,91625.469717685,87171.8613002108
1321,2022-02-05 00:00:00.000000,521,8,2,75000,pickup,5123.65513456343,155123.655134563,87171.8613002108
1322,2022-12-30 00:00:00.000000,1034,4,2,50000,pickup,4391.37401412471,104391.374014125,87171.8613002108
1331,2020-07-21 00:00:00.000000,62,5,4,25000,mail,2505.33887754947,102505.338877549,87171.8613002108
1339,2021-04-09 00:00:00.000000,476,6,4,25000,rider,6101.98346138282,106101.983461383,87171.8613002108
1342,2020-06-03 00:00:00.000000,1475,4,2,50000,rider,5703.90473830393,105703.904738304,87171.8613002108
1345,2020-04-16 00:00:00.000000,837,8,2,75000,mail,4523.2343093949,154523.234309395,87171.8613002108
1347,2021-04-02 00:00:00.000000,1900,8,3,75000,pickup,2331.49009211944,227331.490092119,87171.8613002108
1348,2021-12-23 00:00:00.000000,710,8,2,75000,mail,1731.134779372,151731.134779372,87171.8613002108
1350,2021-03-09 00:00:00.000000,1311,8,2,75000,mail,2010.02154841635,152010.021548416,87171.8613002108
1359,2020-07-06 00:00:00.000000,490,9,2,80000,mail,2066.451242221,162066.451242221,87171.8613002108
1360,2021-01-06 00:00:00.000000,815,10,2,90000,rider,7686.14535632632,187686.145356326,87171.8613002108
1364,2021-10-18 00:00:00.000000,1416,10,1,90000,pickup,5670.73760130491,95670.7376013049,87171.8613002108
