sales_id,date,buyer_id,product_id,quantity,unit_price,delivery_type,delivery_cost,total
300,2023-01-14 00:00:00.000000,1800,6,2,25000,rider,2504.09282874802,52504.092828748
301,2020-09-26 00:00:00.000000,1416,6,1,25000,pickup,8741.37899794912,33741.3789979491
302,2022-02-16 00:00:00.000000,351,4,2,50000,mail,5830.89348366886,105830.893483669
303,2020-12-26 00:00:00.000000,498,10,1,90000,mail,1556.50917387197,91556.509173872
304,2020-01-25 00:00:00.000000,1016,7,1,30000,mail,6941.3182275792,36941.3182275792
305,2022-12-20 00:00:00.000000,1900,2,1,12000,pickup,8044.63354012851,20044.6335401285
306,2022-11-27 00:00:00.000000,1701,2,1,12000,pickup,8963.35596464703,20963.355964647
307,2021-05-02 00:00:00.000000,1394,1,1,34000,mail,2647.74963507753,36647.7496350775
308,2022-01-21 00:00:00.000000,1626,9,1,80000,rider,8995.07461585147,88995.0746158515
309,2022-12-17 00:00:00.000000,1285,1,4,34000,mail,6223.0654670427,142223.065467043
310,2022-06-03 00:00:00.000000,1998,10,4,90000,pickup,5933.23784119377,365933.237841194
311,2020-02-20 00:00:00.000000,1686,4,1,50000,pickup,4826.19575420149,54826.1957542015
312,2022-11-20 00:00:00.000000,1559,3,1,15000,pickup,5109.23543652518,20109.2354365252
313,2021-10-27 00:00:00.000000,23,4,1,50000,pickup,5354.17799748577,55354.1779974858
314,2020-12-10 00:00:00.000000,612,5,2,25000,rider,8962.37136086342,58962.3713608634
315,2022-04-16 00:00:00.000000,1798,7,1,30000,rider,4385.82921405965,34385.8292140596
316,2020-05-26 00:00:00.000000,1758,6,1,25000,rider,5187.06319427855,30187.0631942786
317,2021-01-16 00:00:00.000000,1779,8,4,75000,pickup,7381.57434007641,307381.574340076
318,2021-05-24 00:00:00.000000,1084,9,3,80000,rider,7985.92191860069,247985.921918601
319,2020-02-29 00:00:00.000000,10,6,2,25000,mail,6194.26400818365,56194.2640081837
320,2020-05-23 00:00:00.000000,930,4,1,50000,rider,4212.55421041767,54212.5542104177
321,2020-05-20 00:00:00.000000,760,5,3,25000,mail,8698.51712774156,83698.5171277416
322,2021-04-06 00:00:00.000000,287,2,1,12000,rider,4097.20293404313,16097.2029340431
323,2020-06-20 00:00:00.000000,920,6,1,25000,pickup,4136.27567741292,29136.2756774129
324,2020-10-12 00:00:00.000000,1150,7,2,30000,mail,8069.60344183397,68069.603441834
325,2022-03-06 00:00:00.000000,1031,1,2,34000,pickup,8634.11128023218,76634.1112802322
326,2020-12-16 00:00:00.000000,652,9,1,80000,mail,5541.6889239957,85541.6889239957
327,2020-02-20 00:00:00.000000,132,4,1,50000,mail,1848.50020982369,51848.5002098237
328,2021-03-22 00:00:00.000000,1419,6,1,25000,pickup,1628.36733521754,26628.3673352175
329,2023-02-07 00:00:00.000000,382,5,1,25000,mail,8491.15667282431,33491.1566728243
330,2023-04-02 00:00:00.000000,1975,9,2,80000,mail,8155.13089000288,168155.130890003
331,2022-03-08 00:00:00.000000,172,9,1,80000,mail,2292.68641121508,82292.6864112151
332,2021-10-15 00:00:00.000000,50,4,1,50000,mail,7614.14385299001,57614.14385299
333,2020-12-01 00:00:00.000000,1759,4,1,50000,pickup,2314.4598728033,52314.4598728033
334,2021-05-28 00:00:00.000000,1952,10,1,90000,mail,8951.90512872027,98951.9051287203
335,2022-08-25 00:00:00.000000,148,9,1,80000,mail,2942.97932868661,82942.9793286866
336,2021-01-12 00:00:00.000000,1490,5,1,25000,pickup,1589.88072769582,26589.8807276958
337,2020-11-01 00:00:00.000000,554,3,1,15000,rider,6338.60968474414,21338.6096847441
338,2020-04-15 00:00:00.000000,1079,3,1,15000,rider,8008.0212627633,23008.0212627633
339,2020-02-13 00:00:00.000000,332,1,4,34000,mail,3698.68544455029,139698.68544455
340,2021-11-05 00:00:00.000000,483,10,4,90000,rider,3319.15376713066,363319.153767131
341,2020-11-19 00:00:00.000000,286,5,1,25000,rider,3563.24333205525,28563.2433320552
342,2022-08-11 00:00:00.000000,278,6,2,25000,mail,2516.10493326681,52516.1049332668
343,2022-07-05 00:00:00.000000,1224,3,2,15000,pickup,5092.05491977437,35092.0549197744
344,2020-12-04 00:00:00.000000,104,2,1,12000,pickup,4985.32491254393,16985.3249125439
345,2021-09-20 00:00:00.000000,1430,5,1,25000,rider,6218.19219129899,31218.192191299
346,2022-05-14 00:00:00.000000,1694,5,1,25000,mail,7525.40708695985,32525.4070869599
347,2020-10-15 00:00:00.000000,1569,7,2,30000,mail,3942.18605177362,63942.1860517736
348,2021-06-29 00:00:00.000000,1582,3,3,15000,mail,1751.21915397716,46751.2191539772
349,2020-07-24 00:00:00.000000,1864,2,4,12000,mail,8403.14542771854,56403.1454277185
350,2021-04-29 00:00:00.000000,983,6,1,25000,pickup,3336.20188189493,28336.2018818949
351,2021-11-25 00:00:00.000000,868,2,1,12000,rider,1596.68561377817,13596.6856137782
352,2023-04-03 00:00:00.000000,1934,3,2,15000,pickup,5127.99707895262,35127.9970789526
353,2022-09-21 00:00:00.000000,1237,9,1,80000,pickup,6992.18006361823,86992.1800636182
354,2021-07-28 00:00:00.000000,368,1,1,34000,rider,4335.23976120337,38335.2397612034
355,2022-01-06 00:00:00.000000,89,3,4,15000,pickup,4721.28117658661,64721.2811765866
356,2023-01-02 00:00:00.000000,1009,8,2,75000,mail,1867.42592581451,151867.425925815
357,2020-09-29 00:00:00.000000,1979,5,3,25000,pickup,1771.88961420758,76771.8896142076
358,2022-09-22 00:00:00.000000,1783,9,2,80000,mail,3561.41074571544,163561.410745715
359,2022-03-20 00:00:00.000000,910,5,1,25000,rider,5714.14088404037,30714.1408840404
360,2020-05-30 00:00:00.000000,1566,10,2,90000,rider,8620.17773459529,188620.177734595
361,2020-03-19 00:00:00.000000,102,1,1,34000,pickup,1513.19863382247,35513.1986338225
362,2021-09-28 00:00:00.000000,757,10,1,90000,mail,8843.2926979617,98843.2926979617
363,2020-02-16 00:00:00.000000,988,4,1,50000,mail,2120.4204577533,52120.4204577533
364,2021-02-17 00:00:00.000000,1522,9,3,80000,pickup,7062.99198446658,247062.991984467
365,2022-07-14 00:00:00.000000,662,10,1,90000,rider,5573.71172353698,95573.711723537
366,2020-01-24 00:00:00.000000,199,6,1,25000,mail,6161.35059604009,31161.3505960401
367,2020-08-31 00:00:00.000000,226,8,1,75000,pickup,6245.35447454997,81245.35447455
368,2020-09-16 00:00:00.000000,1773,9,4,80000,pickup,1556.47933429934,321556.479334299
369,2022-09-10 00:00:00.000000,226,1,1,34000,mail,7937.57584302535,41937.5758430254
370,2021-03-24 00:00:00.000000,1621,2,2,12000,mail,2193.38616676764,26193.3861667676
371,2022-08-14 00:00:00.000000,1617,5,4,25000,pickup,4013.30713326323,104013.307133263
372,2023-03-10 00:00:00.000000,968,6,3,25000,pickup,2450.21863076366,77450.2186307637
373,2021-07-21 00:00:00.000000,1474,5,2,25000,mail,8348.66944542592,58348.6694454259
374,2020-06-07 00:00:00.000000,1941,3,3,15000,pickup,1706.53564242939,46706.5356424294
375,2022-07-01 00:00:00.000000,200,10,3,90000,pickup,7974.99677149593,277974.996771496
376,2022-07-24 00:00:00.000000,1529,7,1,30000,pickup,1762.11919771265,31762.1191977127
377,2021-03-16 00:00:00.000000,1505,4,2,50000,rider,3159.15215510584,103159.152155106
378,2023-02-04 00:00:00.000000,626,8,1,75000,mail,6840.20397644864,81840.2039764486
379,2022-11-27 00:00:00.000000,1102,7,1,30000,mail,2541.84450920222,32541.8445092022
380,2023-01-06 00:00:00.000000,1971,7,2,30000,pickup,8828.33673423832,68828.3367342383
381,2020-06-02 00:00:00.000000,1983,5,2,25000,mail,3704.2332498833,53704.2332498833
382,2021-10-07 00:00:00.000000,33,8,1,75000,rider,3339.19483413275,78339.1948341328
383,2020-01-20 00:00:00.000000,959,5,2,25000,pickup,5087.90536093845,55087.9053609384
384,2022-12-14 00:00:00.000000,1066,7,2,30000,pickup,6103.95763926784,66103.9576392678
385,2022-05-26 00:00:00.000000,314,9,1,80000,rider,2220.19587424378,82220.1958742438
386,2022-01-31 00:00:00.000000,1623,1,4,34000,rider,8156.75356427597,144156.753564276
387,2020-03-27 00:00:00.000000,786,2,3,12000,pickup,2347.99263084625,38347.9926308463
388,2020-07-13 00:00:00.000000,1302,9,3,80000,pickup,2602.37498343187,242602.374983432
389,2023-02-26 00:00:00.000000,197,3,4,15000,mail,2838.82790908882,62838.8279090888
390,2023-04-08 00:00:00.000000,1010,8,1,75000,pickup,5040.20299140171,80040.2029914017
391,2021-05-11 00:00:00.000000,418,10,2,90000,mail,5477.66718745716,185477.667187457
392,2020-04-24 00:00:00.000000,483,3,2,15000,pickup,1543.24727159829,31543.2472715983
393,2020-06-01 00:00:00.000000,611,2,1,12000,rider,1798.84428496803,13798.844284968
394,2022-08-07 00:00:00.000000,727,1,1,34000,mail,1946.99057540679,35946.9905754068
395,2020-04-08 00:00:00.000000,194,7,3,30000,rider,3825.88671793237,93825.8867179324
396,2021-03-11 00:00:00.000000,363,10,2,90000,pickup,3246.58409939848,183246.584099399
397,2021-10-20 00:00:00.000000,1424,3,2,15000,mail,3391.64289480678,33391.6428948068
398,2021-10-20 00:00:00.000000,931,1,1,34000,pickup,6821.84125676907,40821.8412567691
399,2020-10-09 00:00:00.000000,620,3,4,15000,mail,7947.576522404,67947.576522404
400,2023-03-06 00:00:00.000000,137,10,1,90000,rider,7425.05004489587,97425.0500448959
401,2020-10-20 00:00:00.000000,1371,7,1,30000,mail,6653.6547784912,36653.6547784912
402,2020-06-01 00:00:00.000000,12,7,3,30000,rider,5314.20476403704,95314.2047640371
403,2021-10-05 00:00:00.000000,1824,3,2,15000,rider,6671.46298037274,36671.4629803727
404,2023-01-05 00:00:00.000000,1094,5,1,25000,rider,1912.92473107391,26912.9247310739
405,2022-12-28 00:00:00.000000,674,9,2,80000,pickup,5080.05447626449,165080.054476264
406,2021-07-21 00:00:00.000000,907,10,1,90000,pickup,6936.80979648248,96936.8097964825
407,2022-06-01 00:00:00.000000,1297,3,1,15000,pickup,5901.97948323083,20901.9794832308
408,2021-01-06 00:00:00.000000,1287,8,1,75000,rider,4535.39092678878,79535.3909267888
409,2021-08-05 00:00:00.000000,1591,6,1,25000,mail,8136.63125796208,33136.6312579621
410,2021-09-29 00:00:00.000000,1405,2,2,12000,pickup,7594.37614109665,31594.3761410966
411,2022-10-06 00:00:00.000000,987,2,1,12000,pickup,6483.49986402687,18483.4998640269
412,2020-10-11 00:00:00.000000,1709,8,2,75000,mail,3817.16414720186,153817.164147202
413,2021-05-22 00:00:00.000000,1033,1,1,34000,rider,4708.02592759324,38708.0259275932
414,2022-08-07 00:00:00.000000,129,3,1,15000,rider,7573.7460839906,22573.7460839906
415,2021-10-17 00:00:00.000000,1753,5,1,25000,rider,3664.87194015591,28664.8719401559
416,2022-06-11 00:00:00.000000,475,3,3,15000,mail,7263.72910632872,52263.7291063287
417,2022-11-20 00:00:00.000000,1429,4,1,50000,rider,5185.42657953598,55185.426579536
418,2021-10-06 00:00:00.000000,1367,6,4,25000,pickup,8231.4775370601,108231.47753706
419,2022-09-21 00:00:00.000000,1287,9,3,80000,pickup,4844.54112262904,244844.541122629
420,2021-07-08 00:00:00.000000,248,3,1,15000,mail,1520.13973236277,16520.1397323628
421,2021-08-22 00:00:00.000000,381,6,2,25000,rider,3229.73063979024,53229.7306397902
422,2022-03-05 00:00:00.000000,1834,8,4,75000,rider,7926.73779069915,307926.737790699
423,2021-03-28 00:00:00.000000,859,10,1,90000,pickup,3680.21338161382,93680.2133816138
424,2021-10-02 00:00:00.000000,675,7,3,30000,mail,4145.63127886432,94145.6312788643
425,2021-02-12 00:00:00.000000,33,2,3,12000,mail,4960.67360452774,40960.6736045277
426,2020-07-30 00:00:00.000000,1394,4,1,50000,rider,1685.38887461459,51685.3888746146
427,2021-06-15 00:00:00.000000,1235,1,1,34000,rider,6097.62474235467,40097.6247423547
428,2020-08-23 00:00:00.000000,1409,7,2,30000,rider,4748.96749921603,64748.967499216
429,2022-12-27 00:00:00.000000,877,2,1,12000,mail,5606.92436353607,17606.9243635361
430,2021-07-18 00:00:00.000000,1935,5,1,25000,mail,2199.721195258,27199.721195258
431,2020-11-24 00:00:00.000000,602,4,2,50000,mail,5639.76273342909,105639.762733429
432,2020-09-27 00:00:00.000000,1532,6,3,25000,rider,3821.3097124565,78821.3097124565
433,2020-10-25 00:00:00.000000,637,1,1,34000,rider,3960.3527257474,37960.3527257474
434,2020-09-01 00:00:00.000000,1967,4,4,50000,rider,7272.43603978751,207272.436039787
435,2020-11-21 00:00:00.000000,103,4,4,50000,mail,1956.76994016101,201956.769940161
436,2022-04-27 00:00:00.000000,674,7,1,30000,mail,4957.64101049569,34957.6410104957
437,2022-09-06 00:00:00.000000,652,8,1,75000,mail,5294.81758822883,80294.8175882288
438,2021-07-06 00:00:00.000000,739,9,1,80000,pickup,2798.90936140325,82798.9093614032
439,2020-09-11 00:00:00.000000,575,10,1,90000,pickup,2967.44152836059,92967.4415283606
440,2020-04-24 00:00:00.000000,7,2,4,12000,mail,1876.10663464976,49876.1066346498
441,2020-06-23 00:00:00.000000,1079,9,2,80000,mail,8799.31162545385,168799.311625454
442,2023-01-04 00:00:00.000000,1454,3,1,15000,pickup,8218.48075503981,23218.4807550398
443,2020-06-14 00:00:00.000000,1784,9,4,80000,rider,2840.95720893205,322840.957208932
444,2023-04-07 00:00:00.000000,202,3,4,15000,mail,8165.78314012522,68165.7831401252
445,2023-01-11 00:00:00.000000,986,6,1,25000,rider,7437.61576569207,32437.6157656921
446,2023-03-24 00:00:00.000000,1252,5,1,25000,pickup,4909.06440984991,29909.0644098499
447,2022-03-02 00:00:00.000000,352,4,3,50000,rider,8192.61947832463,158192.619478325
448,2020-02-17 00:00:00.000000,1503,7,1,30000,mail,4419.58444956237,34419.5844495624
449,2022-05-25 00:00:00.000000,436,10,1,90000,rider,2339.55854208477,92339.5585420848
450,2022-10-07 00:00:00.000000,12,8,2,75000,mail,4990.60139221713,154990.601392217
451,2022-07-31 00:00:00.000000,1383,5,1,25000,pickup,3374.03320594999,28374.03320595
452,2020-08-30 00:00:00.000000,1837,5,1,25000,rider,6164.36765495613,31164.3676549561
453,2021-09-17 00:00:00.000000,1887,3,4,15000,rider,4032.28983786843,64032.2898378684
454,2023-01-23 00:00:00.000000,603,2,3,12000,pickup,1716.52689398492,37716.5268939849
455,2021-06-15 00:00:00.000000,1129,10,4,90000,pickup,7702.92601760923,367702.926017609
456,2020-04-13 00:00:00.000000,357,8,4,75000,rider,4613.99817764548,304613.998177645
457,2020-09-30 00:00:00.000000,1765,9,1,80000,rider,8416.48534604365,88416.4853460436
458,2021-12-16 00:00:00.000000,1173,10,1,90000,mail,8605.72521029284,98605.7252102928
459,2022-12-23 00:00:00.000000,1164,10,1,90000,pickup,3950.37986867186,93950.3798686719
460,2022-03-28 00:00:00.000000,1726,6,1,25000,pickup,3691.58983233601,28691.589832336
461,2022-05-07 00:00:00.000000,1757,8,1,75000,pickup,7113.65854658988,82113.6585465899
462,2020-08-30 00:00:00.000000,1839,3,2,15000,rider,5309.87284652592,35309.8728465259
463,2022-01-16 00:00:00.000000,1816,10,2,90000,mail,4115.96061110237,184115.960611102
464,2022-01-27 00:00:00.000000,556,5,4,25000,pickup,6378.0202439317,106378.020243932
465,2021-06-06 00:00:00.000000,1531,5,2,25000,rider,3541.92130349935,53541.9213034994
466,2020-09-20 00:00:00.000000,1506,8,1,75000,mail,4966.96992861249,79966.9699286125
467,2022-09-03 00:00:00.000000,141,9,1,80000,mail,2726.33954382962,82726.3395438296
468,2023-03-20 00:00:00.000000,1389,7,1,30000,rider,7247.44131062593,37247.4413106259
469,2023-02-01 00:00:00.000000,1678,3,1,15000,pickup,5340.62377102174,20340.6237710217
470,2022-10-12 00:00:00.000000,1087,3,1,15000,mail,7146.55921210384,22146.5592121038
471,2022-05-26 00:00:00.000000,641,6,3,25000,pickup,2449.33316576562,77449.3331657656
472,2023-04-13 00:00:00.000000,607,3,2,15000,mail,8552.90230414217,38552.9023041422
473,2021-07-06 00:00:00.000000,754,2,4,12000,rider,3972.65231859935,51972.6523185993
474,2020-08-18 00:00:00.000000,1622,7,1,30000,pickup,4377.66998972649,34377.6699897265
475,2023-01-21 00:00:00.000000,709,5,1,25000,mail,2402.22236874252,27402.2223687425
476,2023-01-15 00:00:00.000000,1479,10,4,90000,mail,8408.15109780964,368408.15109781
477,2023-04-11 00:00:00.000000,899,9,4,80000,pickup,4996.65981414016,324996.65981414
478,2022-02-10 00:00:00.000000,1775,4,1,50000,pickup,2622.86506492832,52622.8650649283
479,2021-08-28 00:00:00.000000,1533,9,1,80000,rider,6337.67127710018,86337.6712771002
480,2022-05-11 00:00:00.000000,1914,6,2,25000,mail,4074.49031819106,54074.4903181911
481,2022-11-03 00:00:00.000000,755,6,2,25000,rider,7093.04645332661,57093.0464533266
482,2022-12-05 00:00:00.000000,900,6,3,25000,pickup,6525.19217277205,81525.192172772
483,2021-05-13 00:00:00.000000,617,7,3,30000,pickup,2056.66765056676,92056.6676505668
484,2022-08-19 00:00:00.000000,1119,3,4,15000,pickup,3817.40029068281,63817.4002906828
485,2021-01-24 00:00:00.000000,1230,3,2,15000,pickup,5281.57383650276,35281.5738365028
486,2020-11-22 00:00:00.000000,656,1,1,34000,mail,7688.47264919717,41688.4726491972
487,2022-01-05 00:00:00.000000,1042,1,1,34000,pickup,2674.18033593679,36674.1803359368
488,2021-07-31 00:00:00.000000,1691,10,1,90000,rider,5959.25958786834,95959.2595878683
489,2021-10-04 00:00:00.000000,1106,5,2,25000,rider,7656.35253359986,57656.3525335999
490,2020-07-15 00:00:00.000000,1906,2,1,12000,mail,2946.48975910687,14946.4897591069
491,2022-09-07 00:00:00.000000,1399,4,2,50000,mail,4105.13579348039,104105.13579348
492,2023-03-11 00:00:00.000000,1572,1,2,34000,rider,8690.30146273928,76690.3014627393
493,2022-09-22 00:00:00.000000,887,2,2,12000,mail,8313.7940506467,32313.7940506467
494,2021-04-01 00:00:00.000000,205,8,2,75000,pickup,2081.7727841954,152081.772784195
495,2020-09-30 00:00:00.000000,1756,10,4,90000,pickup,3219.2381173301,363219.23811733
496,2022-02-01 00:00:00.000000,1808,7,4,30000,rider,1942.13786033692,121942.137860337
497,2021-08-06 00:00:00.000000,460,4,1,50000,pickup,3036.38949299839,53036.3894929984
498,2021-06-13 00:00:00.000000,1007,4,3,50000,rider,6092.74016846815,156092.740168468
499,2020-07-30 00:00:00.000000,1615,4,4,50000,rider,4721.03311095858,204721.033110959
500,2021-03-11 00:00:00.000000,909,6,2,25000,mail,4775.0730092544,54775.0730092544
501,2021-09-20 00:00:00.000000,1618,3,1,15000,mail,3450.11735216989,18450.1173521699
502,2020-02-23 00:00:00.000000,868,4,3,50000,rider,8649.90489710196,158649.904897102
503,2020-10-21 00:00:00.000000,793,8,1,75000,mail,6214.87881894635,81214.8788189464
504,2021-08-31 00:00:00.000000,782,8,1,75000,pickup,4446.99552265931,79446.9955226593
505,2021-12-13 00:00:00.000000,1957,8,1,75000,pickup,8939.05011964948,83939.0501196495
506,2023-01-05 00:00:00.000000,606,6,2,25000,rider,4671.48352018095,54671.4835201809
507,2021-01-20 00:00:00.000000,904,4,1,50000,pickup,8245.47749220692,58245.4774922069
508,2020-06-22 00:00:00.000000,10,10,1,90000,rider,7306.56255587784,97306.5625558778
509,2021-09-19 00:00:00.000000,1696,2,1,12000,pickup,5007.11185687367,17007.1118568737
510,2023-02-22 00:00:00.000000,1138,5,1,25000,mail,3674.10602518588,28674.1060251859
511,2020-03-21 00:00:00.000000,222,1,3,34000,pickup,3945.03151320475,105945.031513205
512,2022-01-31 00:00:00.000000,1913,8,1,75000,rider,5518.24037700011,80518.2403770001
513,2022-12-10 00:00:00.000000,548,5,3,25000,mail,1626.51634224012,76626.5163422401
514,2021-08-14 00:00:00.000000,919,2,1,12000,rider,3823.1583672068,15823.1583672068
515,2020-10-24 00:00:00.000000,1296,9,1,80000,rider,7510.10377633162,87510.1037763316
516,2020-03-16 00:00:00.000000,1307,8,1,75000,mail,2950.8935685318,77950.8935685318
517,2022-07-29 00:00:00.000000,77,6,4,25000,pickup,5371.87787041567,105371.877870416
518,2020-04-08 00:00:00.000000,601,3,1,15000,rider,7770.15425062529,22770.1542506253
519,2020-05-21 00:00:00.000000,733,7,2,30000,rider,6723.23705357802,66723.237053578
520,2022-12-27 00:00:00.000000,752,6,3,25000,rider,5543.05382983888,80543.0538298389
521,2020-09-21 00:00:00.000000,723,3,4,15000,rider,1826.62112593151,61826.6211259315
522,2023-02-23 00:00:00.000000,1854,6,3,25000,rider,3558.56594326605,78558.5659432661
523,2021-05-03 00:00:00.000000,1138,9,2,80000,mail,4850.85739496523,164850.857394965
524,2020-09-30 00:00:00.000000,1531,3,1,15000,mail,4231.26266308038,19231.2626630804
525,2020-06-27 00:00:00.000000,440,5,1,25000,rider,6318.84646975634,31318.8464697563
526,2022-09-19 00:00:00.000000,792,1,2,34000,pickup,6488.86046110311,74488.8604611031
527,2022-07-24 00:00:00.000000,231,1,1,34000,rider,1623.28957561366,35623.2895756137
528,2020-01-27 00:00:00.000000,1381,4,1,50000,mail,5963.4377259077,55963.4377259077
